targy_nev,kredit,felelos,nyelv,link
Thesis seminar,5,Dr. Móricz Péter,magyar,https://www.uni-corvinus.hu/tantargyak/VEZ0086NAMB?semester=2024/25/2
Thesis seminar,3,Dr. Blaskovics Bálint,magyar,https://www.uni-corvinus.hu/tantargyak/VEZ0107NAMB?semester=2025/26/1
Thesis seminar,3,Dr. Pásztor Adél,magyar,https://www.uni-corvinus.hu/tantargyak/TARS159NAMB?semester=2025/26/1
Thesis Seminar I,angol,dr. Lehoczki Bernadett Judit,angol,https://www.uni-corvinus.hu/tantargyak/7NK40NDDL3M?semester=2020/21/1
Thesis seminar I.,6,Bartha Attila,angol,https://www.uni-corvinus.hu/tantargyak/4KO03NBK38M?semester=2020/21/1
Thesis Seminar I.,5,Dr. Kőhegyi Gergely,angol,https://www.uni-corvinus.hu/tantargyak/4EL22NAK06B?semester=2020/21/1
Thesis seminar I.,6,Dr. Szakadát László,angol,https://www.uni-corvinus.hu/tantargyak/4OG33NAV48M?semester=2020/21/1
Thesis Seminar I.,5,Walter György,magyar,https://www.uni-corvinus.hu/tantargyak/2SM95LGK03D?semester=2020/21/1
Thesis seminar I.,6,Walter György,magyar,https://www.uni-corvinus.hu/tantargyak/293NTHESSCONS7?semester=2020/21/1
Thesis Seminar II,9,Dr. Juhász Péter,magyar,https://www.uni-corvinus.hu/tantargyak/PSBV121NAMB?semester=2024/25/2
Thesis Seminar II,7,dr. Lehoczki Bernadett Judit,magyar,https://www.uni-corvinus.hu/tantargyak/GLOB065NAMB?semester=2024/25/2
Thesis seminar II.,9,Dr. Szakadát László,angol,https://www.uni-corvinus.hu/tantargyak/4OG33NAV49M?semester=2020/21/1
Thesis Seminar II.,9,Dr. Kocsis Tamás,magyar,https://www.uni-corvinus.hu/tantargyak/7GF20NAK63M?semester=2024/25/2
Thesis Seminar II.,5,Dr. Szakadát László,magyar,https://www.uni-corvinus.hu/tantargyak/KG00139NAMB?semester=2024/25/2
Thesis Seminar III.,5,Dr. Szakadát László,magyar,https://www.uni-corvinus.hu/tantargyak/KG00140NAMB?semester=2024/25/2
Thesis Seminar III.,6,Dr. Major Klára,magyar,https://www.uni-corvinus.hu/tantargyak/KOZG060NAMB?semester=2024/25/2
Thesis Work,30,Tétényi András,magyar,https://www.uni-corvinus.hu/tantargyak/4VG32UCL09M?semester=2024/25/2
Thesis Work,5,Dr. Blaskovics Bálint,magyar,https://www.uni-corvinus.hu/tantargyak/VF00085LASB?semester=2024/25/2
Thesis work,10,Dr. Medve-Bálint Gergő,magyar,https://www.uni-corvinus.hu/tantargyak/TARS073NAMB?semester=2024/25/2
Thesis Work Consultation 2,6,Dr. Kolos Krisztina Ágnes,magyar,https://www.uni-corvinus.hu/tantargyak/MARK087NAMB?semester=2024/25/2
Thesis work consultation I.,3,Vaszkun Balázs György,magyar,https://www.uni-corvinus.hu/tantargyak/293NTHECONS1?semester=2024/25/2
Thesis work consultation II.,7,Vaszkun Balázs György,magyar,https://www.uni-corvinus.hu/tantargyak/293NTHECONS2?semester=2024/25/2
Thesis Work Consultation II.,10,Dr. Kolos Krisztina Ágnes,magyar,https://www.uni-corvinus.hu/tantargyak/MAME006NAMB?semester=2025/26/1
Thesis Work I.,15,dr. Szabó Zoltán,magyar,https://www.uni-corvinus.hu/tantargyak/ADIN062NAMB?semester=2024/25/2
Thesis Work II.,15,dr. Szabó Zoltán,magyar,https://www.uni-corvinus.hu/tantargyak/ADIN063NAMB?semester=2024/25/2
Thesis writing,30,Dr. Gallai Sándor,magyar,https://www.uni-corvinus.hu/tantargyak/NPPT032NAMB?semester=2024/25/2
Thesis Writing 1 (Purpose of my MBA 1.),5,Toarniczky Andrea,magyar,https://www.uni-corvinus.hu/tantargyak/VTSM007NMMB?semester=2024/25/2
Thesis Writing 2 (Purpose of my MBA 2.),5,Toarniczky Andrea,magyar,https://www.uni-corvinus.hu/tantargyak/VTSM009NMMB?semester=2024/25/2
Thesis Writing I.,5,Dr. Vicsek Lilla Mária,angol,https://www.uni-corvinus.hu/tantargyak/7SO30NGKF7B?semester=2019/20/2
Thesis Writing II.,9,Ryder Andrew,magyar,https://www.uni-corvinus.hu/tantargyak/7SO30NGKG1B?semester=2020/21/2
Thesis writing II.,4,Dr. Móricz Péter,magyar,https://www.uni-corvinus.hu/tantargyak/VTVK054NAMB?semester=2024/25/2
Thesis Writing II. (Thesis Work),10,Dr. Vicsek Lilla Mária,magyar,https://www.uni-corvinus.hu/tantargyak/7SO30NGKG9B?semester=2024/25/2
Thesis writing III. Advanced Qualitative and Quantitative Methods for Policy Analysis,3,Szalma Ivett,magyar,https://www.uni-corvinus.hu/tantargyak/TARS114NAMB?semester=2024/25/2
Thesis writing IV.: Thesis Seminar,6,Bartha Attila,magyar,https://www.uni-corvinus.hu/tantargyak/TARS028NAMB?semester=2024/25/2
Thesis Writing Seminar I.,5,dr. Gálik Zoltán,angol,https://www.uni-corvinus.hu/tantargyak/7NK40NGKA7B?semester=2020/21/1
Thesis Writing Seminar II.,5,dr. Gálik Zoltán,magyar,https://www.uni-corvinus.hu/tantargyak/7NK40NGKA9B?semester=2024/25/2
Time Series Analysis,6,Keresztély Tibor,angol,https://www.uni-corvinus.hu/tantargyak/MSST003NAMB?semester=2020/21/2
Time Series Analysis,6,Keresztély Tibor,magyar,https://www.uni-corvinus.hu/tantargyak/ADIN117NAMB?semester=2024/25/2
Time Series Analysis,5,Dr. Darvas Zsolt,magyar,https://www.uni-corvinus.hu/tantargyak/PHKGI073?semester=2024/25/2
"Tippek, trükkök a coachingban",4,Dr. Takács Sándor,magyar,https://www.uni-corvinus.hu/tantargyak/VTSM024LMSB?semester=2024/25/2
Titkosszolgálatok a XX-XXI. században,3,Dr. Kurtán Sándor,magyar,https://www.uni-corvinus.hu/tantargyak/7PO10NDK20B?semester=2021/22/2
TM és intelligens rendszerek,5,Borbásné Szabó Ildikó,magyar,https://www.uni-corvinus.hu/tantargyak/2IR32NBK03B?semester=2020/21/1
TNCs in the World Economy,6,Dr. Endrődi-Kovács Viktória,magyar,https://www.uni-corvinus.hu/tantargyak/NPVG004NABB?semester=2024/25/2
Többletteljesítmény kredit,20,Fertő Imre,magyar,https://www.uni-corvinus.hu/tantargyak/PHG011?semester=2024/25/2
Többszektoros nemzetgazdasági elemzések,6,Dr. Révész Tamás,magyar,https://www.uni-corvinus.hu/tantargyak/4MK24NBK04B?semester=2025/26/1
Többszempontú döntési modellek alkalmazása a gyakorlatban,5,Kovács Tibor,magyar,https://www.uni-corvinus.hu/tantargyak/2IR32EAK41S?semester=2024/25/2
Többszintű kormányzás,6,Dr. Rosta Miklós,magyar,https://www.uni-corvinus.hu/tantargyak/4KO03NBV17M?semester=2025/26/1
Többszintű kormányzás,6,Dr. Rosta Miklós,magyar,https://www.uni-corvinus.hu/tantargyak/4KO03LBK32M?semester=2019/20/2
Többváltozós adatelemzés,6,Dr. Vakhal Péter,magyar,https://www.uni-corvinus.hu/tantargyak/4OP13NAK10B?semester=2025/26/1
Többváltozós adatelemzés,5,Dr. Vakhal Péter,magyar,https://www.uni-corvinus.hu/tantargyak/4OP13NAK04O?semester=2024/25/2
Többváltozós adatelemzés és vizualizáció R-ben,3,Dr. Mák Fruzsina,magyar,https://www.uni-corvinus.hu/tantargyak/KOZNXV4ST02?semester=2019/20/2
Többváltozós adatelemzés II.,2,Dr. Vakhal Péter,magyar,https://www.uni-corvinus.hu/tantargyak/4OP13NAV01M?semester=2025/26/1
Többváltozós adatelemzés II.,3,Dr. Vékás Péter,magyar,https://www.uni-corvinus.hu/tantargyak/4OP13NAV27M?semester=2019/20/2
Többváltozós adatelemzési modellek,5,Dr. Mitev Ariel Zoltán,magyar,https://www.uni-corvinus.hu/tantargyak/2MA41EAK02S?semester=2020/21/1
Többváltozós adatelemzési modellek,5,Kovács László,magyar,https://www.uni-corvinus.hu/tantargyak/MAME039LMSB ?semester=2023/24/2
Többváltozós modellezés I,6,Dr. Vékás Péter,magyar,https://www.uni-corvinus.hu/tantargyak/OPDO039NMOB?semester=2025/26/1
Többváltozós statisztika,5,Professor Emerita Dr. Kovács Erzsébet,magyar,https://www.uni-corvinus.hu/tantargyak/4OP13EAK01S?semester=2021/22/1
Többváltozós statisztikai modellek,6,Professor Emerita Dr. Kovács Erzsébet,magyar,https://www.uni-corvinus.hu/tantargyak/4BO11LT023S?semester=2023/24/2
Többváltozós statisztikai modellek,5,Ágoston Kolos Csaba,magyar,https://www.uni-corvinus.hu/tantargyak/4OP13NAK02M?semester=2025/26/1
Többváltozós statisztikai modellek,5,Dr. Vékás Péter,magyar,https://www.uni-corvinus.hu/tantargyak/4OP13NAK05O?semester=2025/26/1
Többváltozós statisztikai modellek,6,Dr. Vakhal Péter,magyar,https://www.uni-corvinus.hu/tantargyak/MSOA032LMSB?semester=2024/25/2
Többváltozós statisztikai modellek II.,5,Professor Emerita Dr. Kovács Erzsébet,magyar,https://www.uni-corvinus.hu/tantargyak/4OP13EAK02S?semester=2025/26/1
Többváltozós statisztikai modellezés,5,Dr. Vékás Péter,magyar,https://www.uni-corvinus.hu/tantargyak/4OP13EAK04M?semester=2020/21/1
Többváltozós statisztikai modellezés,5,Professor Emerita Dr. Kovács Erzsébet,magyar,https://www.uni-corvinus.hu/tantargyak/4OP13NAK10M?semester=2025/26/1
Többváltozós statisztikai modellezés,4,Dr. Vékás Péter,magyar,https://www.uni-corvinus.hu/tantargyak/4OP13NAK12M?semester=2025/26/1
Többváltozós statisztikai modellezés,5,Professor Emerita Dr. Kovács Erzsébet,magyar,https://www.uni-corvinus.hu/tantargyak/4OP13NAV19B?semester=2020/21/1
Többváltozós statisztikai modellezés,5,Professor Emerita Dr. Kovács Erzsébet,magyar,https://www.uni-corvinus.hu/tantargyak/4OP13NAV19B-SPM?semester=2025/26/1
Többváltozós statisztikai modellezés II,6,Dr. Vékás Péter,magyar,https://www.uni-corvinus.hu/tantargyak/MSOA023NMBB?semester=2025/26/1
Többváltozós statisztikai modellezés II.,2,Dr. Vékás Péter,magyar,https://www.uni-corvinus.hu/tantargyak/4OP13NAV26M?semester=2020/21/2
Többváltozós statisztikai modellezés II.,6,Dr. Vékás Péter,magyar,https://www.uni-corvinus.hu/tantargyak/PHK_TOBVALLSTAT2?semester=2020/21/2
Többváltozós statisztikai modellezés II.,6,Dr. Vékás Péter,magyar,https://www.uni-corvinus.hu/tantargyak/KOZNX4OP02?semester=2021/22/2
Többváltozós statisztikai módszerek,5,Dr. Vékás Péter,angol,https://www.uni-corvinus.hu/tantargyak/PHGI_TOBBVALT?semester=2019/20/2
Tőkepiac,6,Dr. Váradi Kata,magyar,https://www.uni-corvinus.hu/tantargyak/PSBV022NMBB?semester=2025/26/1
Tőkepiacok és gazdaságpolitika a gyakorlatban,3,Bod Péter Ákos,magyar,https://www.uni-corvinus.hu/tantargyak/4GP02NAV03M?semester=2019/20/2
Tőkepiacok és gazdaságpolitika a gyakorlatban,3,Németh András Olivér,magyar,https://www.uni-corvinus.hu/tantargyak/KOZNXV4GP04?semester=2019/20/2
Topics from Modern Economic Theory,6,Dr. Isztin Péter Zoltán,magyar,https://www.uni-corvinus.hu/tantargyak/KOZG019NABB?semester=2024/25/2
Topics in Macroeconometrics,5,Dr. Kónya István Tamás,magyar,https://www.uni-corvinus.hu/tantargyak/MN00025NMMB?semester=2025/26/1
Tourism and World Economy,6,Dr. Irimiás Anna Rita,magyar,https://www.uni-corvinus.hu/tantargyak/TOUWO_VTSZO?semester=2025/26/1
Tourism Innovation,3,Dr. Keller Krisztina,magyar,https://www.uni-corvinus.hu/tantargyak/MATT024NABB?semester=2024/25/1
Tourism Management and Marketing,6,Dr. Irimiás Anna Rita,magyar,https://www.uni-corvinus.hu/tantargyak/293NIECV483?semester=2024/25/2
Tourism Management Strategies,6,Dr. Irimiás Anna Rita,magyar,https://www.uni-corvinus.hu/tantargyak/MATT031NABB?semester=2025/26/1
Tourism Policy and Governance in a Changing Environment,6,Dr. Kökény László,magyar,https://www.uni-corvinus.hu/tantargyak/FENT054NAMB?semester=2025/26/1
Tőzsdei stratégiák programozása és tesztelése,3,Dr. Kolozsi Pál Péter,magyar,https://www.uni-corvinus.hu/tantargyak/KOZNX4MN06?semester=2020/21/2
Trade and FDI policies: Current Issues in the Global Trading System,6,Vigvári Gábor,magyar,https://www.uni-corvinus.hu/tantargyak/7VG32NBKF7M?semester=2025/26/1
Trade Wars and Globalization,3,Dr. Endrődi-Kovács Viktória,angol,https://www.uni-corvinus.hu/tantargyak/7VG32NBKC9M?semester=2020/21/1
Trainings in Financial Communications,3,Dr. Pesuth Tamás,angol,https://www.uni-corvinus.hu/tantargyak/KOZNXV4PU04?semester=2019/20/2
Transfer pricing,5,Dr. Erdős Gabriella,magyar,https://www.uni-corvinus.hu/tantargyak/PSPS003LAMB?semester=2025/26/1
Transformations,9,Dr. Medve-Bálint Gergő,magyar,https://www.uni-corvinus.hu/tantargyak/TARS060NABB?semester=2024/25/2
Transition and Post Transition Challenges in Hungary,6,Németh András Olivér,angol,https://www.uni-corvinus.hu/tantargyak/293NECOV415B?semester=2020/21/1
Translation in Media I.,3,Dr. Aczél Petra Katalin,magyar,https://www.uni-corvinus.hu/tantargyak/7PE20NGKA2M?semester=2019/20/2
Transznacionális vállalatok gazdaságtana,6,Dr. Gál Péter,magyar,https://www.uni-corvinus.hu/tantargyak/7VG32NAK34M?semester=2019/20/2
Tranzakcióanalízis,4,Toarniczky Andrea,magyar,https://www.uni-corvinus.hu/tantargyak/VTSM110LMSB?semester=2024/25/2
Trends in Sociological Theory,3,Dr. Kristóf Luca,angol,https://www.uni-corvinus.hu/tantargyak/7SO30NCKE8B?semester=2019/20/2
Tréningvezetési gyakorlat,3,Dr. Pfister Éva,magyar,https://www.uni-corvinus.hu/tantargyak/7PE20NSVD3M?semester=2020/21/2
Tréningvezetési ismeretek,3,Dr. Komár Zita,magyar,https://www.uni-corvinus.hu/tantargyak/7PE20NSVD4M?semester=2021/22/1
Tudás és változásmenedzsment a gyakorlatban,3,Dr. Csedő Zoltán,magyar,https://www.uni-corvinus.hu/tantargyak/2VE81NCV11B?semester=2021/22/2
Tudás- és változásmenedzsment a HR gyakorlatban,3,Dr. Sólyom Andrea,magyar,https://www.uni-corvinus.hu/tantargyak/2VE81NAV08B?semester=2020/21/2
Tudásmenedzsment,3,dr. Szabó Zoltán,magyar,https://www.uni-corvinus.hu/tantargyak/2LK94LBK95B?semester=2019/20/2
Tudásmenedzsment,5,Dr. Őri Dóra,magyar,https://www.uni-corvinus.hu/tantargyak/2LK95LAK93B?semester=2022/23/1
Tudatos kommunikáció a marketingben,3,Dr. Galla Daniella Dominika,magyar,https://www.uni-corvinus.hu/tantargyak/MARK002NMBB?semester=2025/26/1
Tudománydiplomácia,3,Dr. Pörzse Gábor Ferenc,magyar,https://www.uni-corvinus.hu/tantargyak/7NK40NDVG8B?semester=2019/20/2
Tudománykommunikáció,3,Dr. Szabó Júlia (Sipos Júlia),magyar,https://www.uni-corvinus.hu/tantargyak/7PE20NDV90B?semester=2019/20/2
Tudománykommunikáció,3,Prof.Dr. Nagy Beáta,magyar,https://www.uni-corvinus.hu/tantargyak/7SO30NCKN4M?semester=2019/20/2
Tudománykommunikáció,6,Dr. Juhász Péter,magyar,https://www.uni-corvinus.hu/tantargyak/PSBV024NAPB?semester=2021/22/2
Tudományos módszertan,3,Dr. Kiss Olga,magyar,https://www.uni-corvinus.hu/tantargyak/7PO10NDK76M?semester=2019/20/2
Tudományos szocializmus II.,4,Dr. Keller Krisztina,magyar,https://www.uni-corvinus.hu/tantargyak/MKKE83?semester=2025/26/1
Turisztikai erőforrások és desztinációk,4,Dr. Keller Krisztina,magyar,https://www.uni-corvinus.hu/tantargyak/2GF26NBK05B?semester=2025/26/1
Turisztikai erőforrások és desztinációk,5,Dr. Jászberényi Melinda,magyar,https://www.uni-corvinus.hu/tantargyak/2GF26NBK05SB?semester=2019/20/2
Turisztikai projektek elemzése,6,Dr. Jászberényi Melinda,magyar,https://www.uni-corvinus.hu/tantargyak/2MA41LAK23S?semester=2023/24/2
Turisztikai szolgáltatások értékesítése,6,Dr. Jászberényi Melinda,magyar,https://www.uni-corvinus.hu/tantargyak/MATT018NMBB?semester=2024/25/2
Turisztikai szolgáltatások kommunikációja,5,Dr. Jászberényi Melinda,magyar,https://www.uni-corvinus.hu/tantargyak/MATT017NMBB?semester=2025/26/1
Turisztikai trendek,5,Dr. Miskolczi Márk,magyar,https://www.uni-corvinus.hu/tantargyak/2MA41LAK19S?semester=2023/24/2
Turisztikai vállalkozások pénzügyi  tervezése és menedzsmentje,5,Dr. Michalkó Gábor,magyar,https://www.uni-corvinus.hu/tantargyak/2MA41NAK05M?semester=2025/26/1
Turisztikai vállalkozások üzleti tervezése és menedzsmentje,5,Dr. Michalkó Gábor,magyar,https://www.uni-corvinus.hu/tantargyak/2MA41NAK13M?semester=2019/20/2
Turizmus és gasztronómia,5,Dr. Irimiás Anna Rita,magyar,https://www.uni-corvinus.hu/tantargyak/FENT029LMSB?semester=2023/24/2
Turizmus gazdasági alapjai,5,Dr. Nemes Andrea,magyar,https://www.uni-corvinus.hu/tantargyak/2SZ74NCK03B?semester=2025/26/1
Turizmus gazdaságtana,4,Dr. Keller Krisztina,magyar,https://www.uni-corvinus.hu/tantargyak/2GF26NCK19B?semester=2025/26/1
Turizmus gazdaságtana,4,Dr. Keller Krisztina,magyar,https://www.uni-corvinus.hu/tantargyak/2GF26NCK19SB?semester=2025/26/1
Turizmus marketing,5,Dr. Keller Krisztina,magyar,https://www.uni-corvinus.hu/tantargyak/2GF26NCK07B?semester=2021/22/2
Turizmus marketing,5,Dr. Keller Krisztina,magyar,https://www.uni-corvinus.hu/tantargyak/2SZ74NCK11SB?semester=2025/26/1
Turizmus marketing és árképzés,5,Dr. Gyulavári Tamás,magyar,https://www.uni-corvinus.hu/tantargyak/2MA41LAK30S?semester=2023/24/1
Turizmus marketing és menedzsment,6,Dr. Irimiás Anna Rita,magyar,https://www.uni-corvinus.hu/tantargyak/MATT016NMBB?semester=2025/26/1
Turizmus rendszere,5,Dr. Keller Krisztina,magyar,https://www.uni-corvinus.hu/tantargyak/2GF26NCK13B?semester=2025/26/1
Turizmus rendszere,4,Dr. Michalkó Gábor,magyar,https://www.uni-corvinus.hu/tantargyak/2GF26NCK14B?semester=2019/20/2
Turizmus rendszere,5,Dr. Keller Krisztina,magyar,https://www.uni-corvinus.hu/tantargyak/2GF26NCK20B?semester=2022/23/1
Turizmus rendszere,5,Dr. Keller Krisztina,magyar,https://www.uni-corvinus.hu/tantargyak/2GF26NCK20SB?semester=2021/22/1
Turizmusfejlesztés,5,Dr. Keller Krisztina,magyar,https://www.uni-corvinus.hu/tantargyak/2MA41LAK20S?semester=2023/24/2
Turizmusrendezvények,5,Dr. Ásványi Katalin,magyar,https://www.uni-corvinus.hu/tantargyak/2MA41LAK29S?semester=2025/26/1
Turizmusrendezvények,5,Dr. Ásványi Katalin,magyar,https://www.uni-corvinus.hu/tantargyak/MAMM018LMSB?semester=2022/23/2
Turizmustervezés és régiófejlesztés,5,Dr. Irimiás Anna Rita,magyar,https://www.uni-corvinus.hu/tantargyak/2GF26NCK21B?semester=2025/26/1
Ügyfélérték-menedzsment (CRM),5,Dr. Habil Agárdi Irma,magyar,https://www.uni-corvinus.hu/tantargyak/2MA41NCK02M?semester=2021/22/1
Új gazdasági kihívások a globális világban,3,Rácz Olivér Miklós,magyar,https://www.uni-corvinus.hu/tantargyak/4MNBNAV24M?semester=2020/21/1
Új generáció és civil szerveződések – kutatási projektszeminárium,3,Dr. Székely László Levente,magyar,https://www.uni-corvinus.hu/tantargyak/7PE20NAVL3M?semester=2019/20/2
Újkori egyetemes történet,6,dr. Zsinka László,magyar,https://www.uni-corvinus.hu/tantargyak/7NK40NCK06B?semester=2022/23/1
Újmédia-kommunikáció,3,Dr. Habil Bokor Tamás,magyar,https://www.uni-corvinus.hu/tantargyak/7PE20NBKD8M?semester=2021/22/2
"Újratermelés- és árelméletek, egyensúlyelemzések",4,Dr. Révész Tamás,magyar,https://www.uni-corvinus.hu/tantargyak/PHK_LINMODE?semester=2019/20/2
UK Monetary and Banking System,angol,Dr. Lakatos László Péter,magyar,https://www.uni-corvinus.hu/tantargyak/KOZNX4MN05?semester=2019/20/2
Understanding Financial Statements,6,Dr. Lakatos László Péter,magyar,https://www.uni-corvinus.hu/tantargyak/2SM95NAK23M?semester=2025/26/1
Understanding Financial Statements,5,Dr. Lakatos László Péter,magyar,https://www.uni-corvinus.hu/tantargyak/2SM95LCK10D?semester=2020/21/1
Understanding Financial Statements,6,Dr. Lakatos László Péter,magyar,https://www.uni-corvinus.hu/tantargyak/PSPS012NABB?semester=2024/25/2
Understanding International Economic Order,6,Kutasi Gábor,magyar,https://www.uni-corvinus.hu/tantargyak/KOZNXV4VI16?semester=2025/26/1
Urban Economics and Sociology,3,dr. Kocsis János Balázs,magyar,https://www.uni-corvinus.hu/tantargyak/NPGG023NAMB?semester=2024/25/2
Urbanisztika és területi tervezés,6,Dr. Salamin Géza,magyar,https://www.uni-corvinus.hu/tantargyak/7GF20NAK07M?semester=2025/26/1
Urbanisztika és területi tervezés,6,Dr. Salamin Géza,magyar,https://www.uni-corvinus.hu/tantargyak/7GF20LSZ07M?semester=2025/26/1
Urbanisztika és területi tervezés gyakorlata,3,Dr. Salamin Géza,magyar,https://www.uni-corvinus.hu/tantargyak/7GF20NBK02M?semester=2021/22/2
Urbanisztika és urbanizáció nemzetközi trendjei,3,dr. Kocsis János Balázs,magyar,https://www.uni-corvinus.hu/tantargyak/7GF20NBK03M?semester=2022/23/2
Urbanization and Development,6,Ricz Judit,magyar,https://www.uni-corvinus.hu/tantargyak/7VG32NBKG1M?semester=2025/26/1
"US Foreign Policy: Theoretical Frameworks, Actors, Cases",3,dr. Marton Péter,magyar,https://www.uni-corvinus.hu/tantargyak/7NK40NFVA2B?semester=2024/25/2
US Presidential Speeches,3,Dr. Farkas-Bede Katalin,angol,https://www.uni-corvinus.hu/tantargyak/7PO10NGV96M?semester=2021/22/2
US_Government_Internship,6,Dr. Kelemen Zita Anikó,magyar,https://www.uni-corvinus.hu/tantargyak/MARK093NABB?semester=2024/25/2
USA-tanulmányok,3,dr. Gálik Zoltán,magyar,https://www.uni-corvinus.hu/tantargyak/7NK40NDK40M?semester=2019/20/2
